
Location FA_Stop_4, trackType NoConstraint, cost 89.750000 / 89.750000

Index; Vehicle Type; Vehicle length; in trip; in position; in time; in gate; out trip; out position; out time; out gate
0;ER;76500;-;2;00:12:27;(L);34;2;00:12:27;(R)
1;MFA;59000;-;1;00:12:21;(L);34;1;00:12:27;(R)
2;MFA;59000;-;0;00:12:21;(L);-;0;00:12:21;(L)
3;MFA;59000;-;0;00:12:17;(R);34;0;00:12:27;(R)

