
Location CPH_Stop_3, trackType NoConstraint, cost 0.000000 / 0.000000

Index; Vehicle Type; Vehicle length; in trip; in position; in time; in gate; out trip; out position; out time; out gate
0;ER;76500;-;2;00:15:31;(R);59;0;00:15:31;(L)
1;MFA;59000;-;1;00:15:31;(R);59;1;00:15:31;(L)
2;MFA;59000;-;2;00:15:31;(R);59;2;00:15:31;(L)
3;MFA;59000;-;0;00:15:31;(R);59;3;00:15:31;(L)

