
Location FA_Stop_4, trackType NoConstraint, cost 89.750000 / 89.750000

Index; Vehicle Type; Vehicle length; in trip; in position; in time; in gate; out trip; out position; out time; out gate
0;ER;76500;-;0;00:06:27;(L);10;3;00:06:27;(R)
1;ER;76500;-;3;00:06:22;(L);10;2;00:06:27;(R)
2;MFA;59000;-;1;00:06:21;(L);-;0;00:06:21;(L)
3;MFA;59000;-;0;00:06:21;(L);10;1;00:06:27;(R)
4;MFA;59000;-;0;00:06:17;(R);10;0;00:06:27;(R)

