dateiname;Bahnhof;TimeOrder;Deadlock;Postion;Bahnhofslänge
track_0_0;;0.31143917344386257;-0.4620126954524953;0.7201561823630572;-0.35094162742023227
track_0_1;;-0.45611751807548584;-0.4620126954524953;-1.0470585393008944;-2.0232103858619506
track_0_10;;4.533000976800279;-0.4620126954524953;0.7201561823630572;1.321327131021486
track_0_100;;-0.45611751807548584;-0.4620126954524953;-1.0470585393008944;0.48519275180062693
track_0_1000;;-0.45611751807548584;-0.4620126954524953;-1.0470585393008944;-0.35094162742023227
track_0_1001;;-0.45611751807548584;-0.4620126954524953;0.7201561823630572;0.48519275180062693
track_0_1002;;-0.45611751807548584;2.6226753282615833;0.7201561823630572;0.48519275180062693
track_0_1003;;4.533000976800279;-0.4620126954524953;0.7201561823630572;1.321327131021486
track_0_1004;;-0.45611751807548584;1.5944459870235572;0.7201561823630572;1.321327131021486
track_0_1005;;-0.45611751807548584;-0.4620126954524953;-1.0470585393008944;0.48519275180062693
track_0_1006;;-0.45611751807548584;-0.4620126954524953;0.7201561823630572;-0.35094162742023227
track_0_1007;;-0.008376114689199266;1.5944459870235572;-1.0470585393008944;1.321327131021486
track_0_1008;;-0.45611751807548584;-0.4620126954524953;0.7201561823630572;0.48519275180062693
track_0_1009;;0.31143917344386257;2.6226753282615833;0.7201561823630572;0.48519275180062693
track_0_101;;-0.45611751807548584;-0.4620126954524953;0.7201561823630572;-0.35094162742023227
track_0_1010;;-0.45611751807548584;-0.4620126954524953;-1.0470585393008944;-1.1870760066410915
track_0_1011;;0.5033283463236997;-0.4620126954524953;0.7201561823630572;-0.35094162742023227
track_0_1012;;-0.45611751807548584;-0.4620126954524953;0.7201561823630572;-0.35094162742023227
track_0_1013;;0.8231436344567615;-0.4620126954524953;0.7201561823630572;0.48519275180062693
track_0_1014;;-0.45611751807548584;-0.4620126954524953;-1.0470585393008944;-2.0232103858619506
track_0_1015;;-0.45611751807548584;-0.4620126954524953;-1.0470585393008944;-2.0232103858619506
track_0_1016;;-0.45611751807548584;-0.4620126954524953;-1.0470585393008944;-1.1870760066410915
track_0_1017;;-0.45611751807548584;-0.4620126954524953;-1.0470585393008944;-1.1870760066410915
track_0_1018;;-0.45611751807548584;0.566216645785531;-1.0470585393008944;0.48519275180062693
track_0_1019;;-0.45611751807548584;-0.4620126954524953;-1.0470585393008944;-0.35094162742023227
track_0_102;;-0.008376114689199266;1.5944459870235572;0.7201561823630572;1.321327131021486
track_0_1020;;-0.45611751807548584;-0.4620126954524953;0.7201561823630572;0.48519275180062693
track_0_1021;;0.4393652886970873;2.6226753282615833;0.7201561823630572;0.48519275180062693
track_0_1022;;-0.07233917231581163;-0.4620126954524953;-1.0470585393008944;-1.1870760066410915
track_0_1023;;0.5033283463236997;-0.4620126954524953;0.7201561823630572;-0.35094162742023227
track_0_1024;;-0.45611751807548584;-0.4620126954524953;-1.0470585393008944;-1.1870760066410915
track_0_1025;;-0.45611751807548584;-0.4620126954524953;-1.0470585393008944;-1.1870760066410915
track_0_1026;;-0.45611751807548584;-0.4620126954524953;-1.0470585393008944;0.48519275180062693
track_0_1027;;-0.45611751807548584;-0.4620126954524953;-1.0470585393008944;-1.1870760066410915
track_0_1028;;-0.45611751807548584;-0.4620126954524953;-1.0470585393008944;-1.1870760066410915
track_0_1029;;0.31143917344386257;2.6226753282615833;2.4873709040270087;1.321327131021486
track_0_103;;1.2069219802164357;-0.4620126954524953;0.7201561823630572;1.321327131021486
track_0_1030;;-0.45611751807548584;-0.4620126954524953;-1.0470585393008944;-0.35094162742023227
track_0_1031;;-0.45611751807548584;2.6226753282615833;0.7201561823630572;0.48519275180062693
track_0_1032;;0.5033283463236997;-0.4620126954524953;0.7201561823630572;-0.35094162742023227
track_0_1033;;-0.45611751807548584;-0.4620126954524953;-1.0470585393008944;-2.0232103858619506
track_0_1034;;-0.45611751807548584;-0.4620126954524953;-1.0470585393008944;-2.0232103858619506
track_0_1035;;1.078995864963211;-0.4620126954524953;0.7201561823630572;1.321327131021486
track_0_1036;;0.5033283463236997;-0.4620126954524953;0.7201561823630572;0.48519275180062693
track_0_1037;;-0.45611751807548584;-0.4620126954524953;-1.0470585393008944;0.48519275180062693
track_0_1038;;-0.45611751807548584;2.6226753282615833;0.7201561823630572;1.321327131021486
track_0_1039;;0.5033283463236997;-0.4620126954524953;0.7201561823630572;0.48519275180062693
track_0_104;;-0.45611751807548584;2.6226753282615833;0.7201561823630572;0.48519275180062693
track_0_1040;;-0.45611751807548584;-0.4620126954524953;-1.0470585393008944;-0.35094162742023227
track_0_1041;;0.6952175192035368;-0.4620126954524953;-1.0470585393008944;0.48519275180062693
track_0_1042;;-0.45611751807548584;-0.4620126954524953;0.7201561823630572;-0.35094162742023227
track_0_1043;;0.6952175192035368;-0.4620126954524953;2.4873709040270087;2.1574615102423453
