dateiname;Bahnhof;TimeOrder;Deadlock;Postion;Bahnhofslänge
track_0_0;FA_Haltestelle_3;1.1345096642004444;1.7320508075688772;-0.5645186610567612;1.0
track_0_100;FA_Haltestelle_3;2.068582801106471;1.7320508075688772;1.7714206260746643;1.0
track_0_104;FA_Haltestelle_3;2.068582801106471;1.7320508075688772;1.7714206260746643;1.0
track_0_108;FA_Haltestelle_3;2.068582801106471;1.7320508075688772;1.7714206260746643;1.0
track_0_112;FA_Haltestelle_3;2.068582801106471;1.7320508075688772;1.7714206260746643;1.0
track_0_116;FA_Haltestelle_3;2.068582801106471;1.7320508075688772;1.7714206260746643;1.0
track_0_12;FA_Haltestelle_3;1.1345096642004444;1.7320508075688772;-0.5645186610567612;1.0
track_0_16;FA_Haltestelle_3;1.1345096642004444;1.7320508075688772;-0.5645186610567612;1.0
track_0_20;FA_Haltestelle_3;1.1345096642004444;1.7320508075688772;-0.5645186610567612;1.0
track_0_24;FA_Haltestelle_3;1.1345096642004444;1.7320508075688772;-0.5645186610567612;1.0
track_0_28;FA_Haltestelle_3;1.1345096642004444;1.7320508075688772;-0.5645186610567612;1.0
track_0_32;FA_Haltestelle_3;1.1345096642004444;1.7320508075688772;-0.5645186610567612;1.0
track_0_36;FA_Haltestelle_3;1.1345096642004444;1.7320508075688772;-0.5645186610567612;1.0
track_0_4;FA_Haltestelle_3;1.1345096642004444;1.7320508075688772;-0.5645186610567612;1.0
track_0_40;FA_Haltestelle_3;1.1345096642004444;1.7320508075688772;-0.5645186610567612;1.0
track_0_44;FA_Haltestelle_3;1.1345096642004444;1.7320508075688772;-0.5645186610567612;1.0
track_0_48;FA_Haltestelle_3;1.1345096642004444;1.7320508075688772;-0.5645186610567612;1.0
track_0_52;FA_Haltestelle_3;1.1345096642004444;1.7320508075688772;-0.5645186610567612;1.0
track_0_56;FA_Haltestelle_3;1.1345096642004444;1.7320508075688772;-0.5645186610567612;1.0
track_0_60;FA_Haltestelle_3;1.1345096642004444;1.7320508075688772;-0.5645186610567612;1.0
track_0_64;FA_Haltestelle_3;1.1345096642004444;1.7320508075688772;-0.5645186610567612;1.0
track_0_68;FA_Haltestelle_3;2.068582801106471;1.7320508075688772;1.7714206260746643;1.0
track_0_72;FA_Haltestelle_3;2.068582801106471;1.7320508075688772;1.7714206260746643;1.0
track_0_76;FA_Haltestelle_3;2.068582801106471;1.7320508075688772;1.7714206260746643;1.0
track_0_8;FA_Haltestelle_3;1.1345096642004444;1.7320508075688772;-0.5645186610567612;1.0
track_0_80;FA_Haltestelle_3;2.068582801106471;1.7320508075688772;1.7714206260746643;1.0
track_0_84;FA_Haltestelle_3;2.068582801106471;1.7320508075688772;1.7714206260746643;1.0
track_0_88;FA_Haltestelle_3;2.068582801106471;1.7320508075688772;1.7714206260746643;1.0
track_0_92;FA_Haltestelle_3;2.068582801106471;1.7320508075688772;1.7714206260746643;1.0
track_0_96;FA_Haltestelle_3;2.068582801106471;1.7320508075688772;1.7714206260746643;1.0
track_1_1;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;1.0
track_1_101;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;1.0
track_1_105;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;1.0
track_1_109;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;1.0
track_1_113;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;1.0
track_1_117;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;1.0
track_1_13;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;1.0
track_1_17;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;1.0
track_1_21;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;1.0
track_1_25;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;1.0
track_1_29;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;1.0
track_1_33;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;1.7714206260746643;1.0
track_1_37;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;1.7714206260746643;1.0
track_1_41;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;1.7714206260746643;1.0
track_1_45;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;1.7714206260746643;1.0
track_1_49;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;1.7714206260746643;1.0
track_1_5;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;1.0
track_1_53;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;1.7714206260746643;1.0
track_1_57;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;1.7714206260746643;1.0
track_1_61;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;1.7714206260746643;1.0
track_1_65;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;1.0
track_1_69;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;1.0
track_1_73;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;1.0
track_1_77;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;1.0
track_1_81;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;1.0
track_1_85;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;1.0
track_1_89;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;1.0
track_1_9;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;1.0
track_1_93;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;1.0
track_1_97;FA_Haltestelle_3;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;1.0
track_2_10;AR_Haltestelle_1;0.43395481152092474;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_102;AR_Haltestelle_1;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_106;AR_Haltestelle_1;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_110;AR_Haltestelle_1;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_114;AR_Haltestelle_1;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_118;AR_Haltestelle_1;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_14;AR_Haltestelle_1;0.43395481152092474;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_18;AR_Haltestelle_1;0.43395481152092474;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_2;AR_Haltestelle_1;0.43395481152092474;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_22;AR_Haltestelle_1;0.43395481152092474;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_26;AR_Haltestelle_1;0.43395481152092474;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_30;AR_Haltestelle_1;0.43395481152092474;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_34;AR_Haltestelle_1;0.43395481152092474;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_38;AR_Haltestelle_1;0.43395481152092474;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_42;AR_Haltestelle_1;0.43395481152092474;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_46;AR_Haltestelle_1;0.43395481152092474;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_50;AR_Haltestelle_1;0.43395481152092474;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_54;AR_Haltestelle_1;0.43395481152092474;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_58;AR_Haltestelle_1;0.43395481152092474;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_6;AR_Haltestelle_1;0.43395481152092474;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_62;AR_Haltestelle_1;0.43395481152092474;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_66;AR_Haltestelle_1;0.43395481152092474;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_70;AR_Haltestelle_1;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_74;AR_Haltestelle_1;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_78;AR_Haltestelle_1;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_82;AR_Haltestelle_1;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_86;AR_Haltestelle_1;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_90;AR_Haltestelle_1;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_94;AR_Haltestelle_1;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;-1.0
track_2_98;AR_Haltestelle_1;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;-1.0
track_3_103;AR_Haltestelle_1;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;-1.0
track_3_107;AR_Haltestelle_1;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;-1.0
track_3_11;AR_Haltestelle_1;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;-1.0
track_3_111;AR_Haltestelle_1;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;-1.0
track_3_115;AR_Haltestelle_1;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;-1.0
track_3_119;AR_Haltestelle_1;-0.7336366096116081;-0.5773502691896257;-0.5645186610567612;-1.0
