dateiname;Anzahl Züge;TimeOrder;Deadlock;Postion;Bahnhofslänge;Summe;Anzahl Verbünde in;Anzahl Verbünde out;Länge Verbünde in;Länge Verbünde out
track_0_176.csv;-0.35094162742023227;-0.3256747511192786;-0.39074043971390765;1.0978949167889316;-0.9115349534418578;-0.18155166823764826;-1.9890525290991499;0.19549887099395727;-2.159568398507931;0.8248110983788095
track_0_1760.csv;0.48519275180062693;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;0.24905133006984026;-0.50747996334372;0.1501910970757729;0.19549887099395727;-0.012462995685028146;0.8248110983788095
track_0_1761.csv;0.48519275180062693;0.6133692430131193;-0.39074043971390765;1.0978949167889316;0.24905133006984026;0.7614348577534529;0.1501910970757729;0.19549887099395727;-0.012462995685028146;0.09073177589217288
track_0_1762.csv;-0.35094162742023227;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;0.1501910970757729;0.19549887099395727;-0.2510302626653508;0.8248110983788095
track_0_1763.csv;0.48519275180062693;-0.3256747511192786;1.9753698754482938;1.0978949167889316;0.24905133006984026;0.18505639903955728;0.1501910970757729;0.19549887099395727;-0.012462995685028146;0.09073177589217288
track_0_1764.csv;-0.35094162742023227;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;0.1501910970757729;0.19549887099395727;0.7032388052559394;-0.1539613316033728
track_0_1765.csv;0.48519275180062693;-0.3256747511192786;-0.39074043971390765;1.0978949167889316;0.24905133006984026;-0.10313283031739039;0.1501910970757729;0.19549887099395727;-0.012462995685028146;0.8248110983788095
track_0_1766.csv;0.48519275180062693;1.5524132371455173;-0.39074043971390765;1.0978949167889316;0.24905133006984026;1.6260025458242962;0.1501910970757729;0.19549887099395727;0.7032388052559394;0.09073177589217288
track_0_1767.csv;-0.35094162742023227;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;0.1501910970757729;0.19549887099395727;0.7032388052559394;-0.1539613316033728
track_0_1768.csv;-0.35094162742023227;0.6133692430131193;-0.39074043971390765;1.0978949167889316;-0.9115349534418578;0.6830160198331949;0.1501910970757729;0.19549887099395727;0.7032388052559394;-0.1539613316033728
track_0_1769.csv;-1.1870760066410915;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;0.1501910970757729;-2.0360492174248717;0.7032388052559394;-2.111506191567737
track_0_177.csv;1.321327131021486;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;0.1501910970757729;2.4270469594127864;-0.44188407624960874;0.8248110983788095
track_0_1770.csv;-0.35094162742023227;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;0.1501910970757729;0.19549887099395727;-0.2510302626653508;0.8248110983788095
track_0_1771.csv;0.48519275180062693;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;0.24905133006984026;-0.50747996334372;0.1501910970757729;0.19549887099395727;-0.012462995685028146;0.8248110983788095
track_0_1772.csv;-0.35094162742023227;0.8481302415462189;-0.39074043971390765;1.0978949167889316;-0.9115349534418578;0.8991579418509056;0.1501910970757729;0.19549887099395727;0.7032388052559394;-0.1539613316033728
track_0_1773.csv;-1.1870760066410915;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;-1.9890525290991499;0.19549887099395727;-2.159568398507931;0.8248110983788095
track_0_1774.csv;-0.35094162742023227;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;0.1501910970757729;0.19549887099395727;-0.2510302626653508;0.8248110983788095
track_0_1775.csv;-0.35094162742023227;-0.012660086408479352;1.9753698754482938;-0.8536535082791856;-0.9115349534418578;-0.009520342550082538;0.1501910970757729;-2.0360492174248717;0.7032388052559394;-2.111506191567737
track_0_1776.csv;0.48519275180062693;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;1.4096376135815383;-0.42906112542346214;0.1501910970757729;2.4270469594127864;-0.7281647966259956;0.8248110983788095
track_0_1777.csv;1.321327131021486;5.778111210741307;-0.39074043971390765;-0.8536535082791856;0.24905133006984026;5.11221000911676;2.2894347232506957;0.19549887099395727;0.7032388052559394;0.23754764038950033
track_0_1778.csv;-1.1870760066410915;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;-1.9890525290991499;0.19549887099395727;-2.159568398507931;0.8248110983788095
track_0_1779.csv;0.48519275180062693;-0.3256747511192786;-0.39074043971390765;1.0978949167889316;0.24905133006984026;-0.10313283031739039;0.1501910970757729;0.19549887099395727;-0.7281647966259956;-0.6433475465944638
track_0_178.csv;0.48519275180062693;6.638901538696005;-0.39074043971390765;1.0978949167889316;-0.9115349534418578;6.230658684954437;2.2894347232506957;0.19549887099395727;0.7032388052559394;-0.6433475465944638
track_0_1780.csv;-0.35094162742023227;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;0.24905133006984026;-0.50747996334372;0.1501910970757729;0.19549887099395727;0.7032388052559394;0.8248110983788095
track_0_1781.csv;0.48519275180062693;-0.3256747511192786;-0.39074043971390765;1.0978949167889316;1.4096376135815383;-0.024713992397132525;0.1501910970757729;0.19549887099395727;0.7032388052559394;0.8248110983788095
track_0_1782.csv;0.48519275180062693;-0.3256747511192786;3.158425033029394;1.0978949167889316;1.4096376135815383;0.40756985163828907;0.1501910970757729;0.19549887099395727;0.7032388052559394;0.09073177589217288
track_0_1783.csv;1.321327131021486;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;0.24905133006984026;-0.50747996334372;2.2894347232506957;0.19549887099395727;0.7032388052559394;0.23754764038950033
track_0_1784.csv;1.321327131021486;-0.3256747511192786;0.792314717867193;1.0978949167889316;2.5702238970932365;0.19779946020159925;0.1501910970757729;0.19549887099395727;-1.0144455170023825;0.23754764038950033
track_0_1785.csv;0.48519275180062693;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;1.4096376135815383;-0.42906112542346214;0.1501910970757729;0.19549887099395727;0.7032388052559394;0.8248110983788095
track_0_1786.csv;-0.35094162742023227;-0.3256747511192786;-0.39074043971390765;1.0978949167889316;0.24905133006984026;-0.10313283031739039;0.1501910970757729;0.19549887099395727;0.7032388052559394;0.8248110983788095
track_0_1787.csv;1.321327131021486;0.22210091212462008;1.9753698754482938;1.0978949167889316;1.4096376135815383;0.7678063883344736;2.2894347232506957;0.19549887099395727;0.7032388052559394;-0.9369792755891184
track_0_1788.csv;0.48519275180062693;-0.3256747511192786;-0.39074043971390765;1.0978949167889316;1.4096376135815383;-0.024713992397132525;0.1501910970757729;0.19549887099395727;0.7032388052559394;0.8248110983788095
track_0_1789.csv;0.48519275180062693;0.6133692430131193;3.158425033029394;1.0978949167889316;0.24905133006984026;1.1937187017888746;0.1501910970757729;0.19549887099395727;0.7032388052559394;-0.6433475465944638
track_0_179.csv;1.321327131021486;5.778111210741307;-0.39074043971390765;-0.8536535082791856;0.24905133006984026;5.11221000911676;2.2894347232506957;0.19549887099395727;0.7032388052559394;0.23754764038950033
track_0_1790.csv;-1.1870760066410915;0.14384724594692033;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.15361495722855636;0.1501910970757729;-2.0360492174248717;0.7032388052559394;-2.111506191567737
track_0_1791.csv;-0.35094162742023227;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;0.1501910970757729;0.19549887099395727;0.7032388052559394;-0.1539613316033728
track_0_1792.csv;-0.35094162742023227;-0.3256747511192786;-0.39074043971390765;1.0978949167889316;-0.9115349534418578;-0.18155166823764826;0.1501910970757729;0.19549887099395727;-0.2510302626653508;0.8248110983788095
track_0_1793.csv;0.48519275180062693;0.06559357976922046;-0.39074043971390765;-0.8536535082791856;0.24905133006984026;-0.14724342664753545;0.1501910970757729;0.19549887099395727;-0.012462995685028146;0.09073177589217288
track_0_1794.csv;-2.0232103858619506;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;-1.9890525290991499;-2.0360492174248717;-2.159568398507931;-2.111506191567737
track_0_1795.csv;-2.0232103858619506;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;-1.9890525290991499;-2.0360492174248717;-2.159568398507931;-2.111506191567737
track_0_1796.csv;-1.1870760066410915;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;-1.9890525290991499;0.19549887099395727;-2.159568398507931;0.8248110983788095
track_0_1797.csv;-1.1870760066410915;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;-1.9890525290991499;0.19549887099395727;-2.159568398507931;0.8248110983788095
track_0_1798.csv;0.48519275180062693;-0.3256747511192786;-0.39074043971390765;1.0978949167889316;0.24905133006984026;-0.10313283031739039;0.1501910970757729;0.19549887099395727;-0.7281647966259956;-0.6433475465944638
track_0_1799.csv;-0.35094162742023227;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;0.24905133006984026;-0.50747996334372;0.1501910970757729;0.19549887099395727;0.7032388052559394;0.8248110983788095
track_0_18.csv;0.48519275180062693;-0.3256747511192786;-0.39074043971390765;1.0978949167889316;0.24905133006984026;-0.10313283031739039;0.1501910970757729;0.19549887099395727;-0.7281647966259956;-0.6433475465944638
track_0_180.csv;0.48519275180062693;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;0.1501910970757729;0.19549887099395727;-0.012462995685028146;-0.6433475465944638
track_0_1800.csv;0.48519275180062693;-0.3256747511192786;-0.39074043971390765;1.0978949167889316;1.4096376135815383;-0.024713992397132525;0.1501910970757729;0.19549887099395727;0.7032388052559394;0.8248110983788095
track_0_1801.csv;0.48519275180062693;0.7698765753685188;3.158425033029394;1.0978949167889316;1.4096376135815383;1.4162321543876062;0.1501910970757729;0.19549887099395727;0.7032388052559394;-0.6433475465944638
track_0_1802.csv;-1.1870760066410915;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;0.1501910970757729;-2.0360492174248717;0.7032388052559394;-2.111506191567737
track_0_1803.csv;-0.35094162742023227;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;0.1501910970757729;0.19549887099395727;0.7032388052559394;-0.1539613316033728
track_0_1804.csv;-1.1870760066410915;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;0.1501910970757729;-2.0360492174248717;0.7032388052559394;-2.111506191567737
track_0_1805.csv;-1.1870760066410915;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;-1.9890525290991499;0.19549887099395727;-2.159568398507931;0.8248110983788095
track_0_1806.csv;0.48519275180062693;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;0.24905133006984026;-0.50747996334372;0.1501910970757729;0.19549887099395727;0.7032388052559394;0.8248110983788095
track_0_1807.csv;-1.1870760066410915;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.585898801263978;0.1501910970757729;0.19549887099395727;0.7032388052559394;0.8248110983788095
track_0_1808.csv;-1.1870760066410915;0.14384724594692033;-0.39074043971390765;-0.8536535082791856;-0.9115349534418578;-0.15361495722855636;0.1501910970757729;-2.0360492174248717;0.7032388052559394;-2.111506191567737
track_0_1809.csv;1.321327131021486;-0.3256747511192786;-0.39074043971390765;-0.8536535082791856;1.4096376135815383;-0.42906112542346214;0.1501910970757729;2.4270469594127864;0.13067736450316547;0.23754764038950033
