dateiname;Bahnhof;TimeOrder;Deadlock;Postion;Bahnhofslänge
track_3_102;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_3_106;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_3_110;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_3_114;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_3_118;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_3_14;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_3_18;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_3_2;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_3_22;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_3_26;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_3_30;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_3_34;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_3_38;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_3_42;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_3_46;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_3_50;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_3_54;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_3_58;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_3_6;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_3_62;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_3_66;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_3_70;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_3_74;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_3_78;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_3_82;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_3_86;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_3_90;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_3_94;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_3_98;AR_Haltestelle_1;-0.30151134457776363;-0.5773502691896257;-1.0;-1.0
track_4_103;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_107;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_11;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_111;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_115;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_119;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_15;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_19;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_23;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_27;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_3;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_31;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_35;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_39;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_43;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_47;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_51;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_55;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_59;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_63;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_67;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_7;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_71;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_75;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_79;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_83;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_87;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_91;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_95;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
track_4_99;AR_Haltestelle_1;-0.7035264706814485;-0.5773502691896257;-1.0;-1.0
