dateiname;Bahnhof;Anzahl Züge;TimeOrder;Deadlock;Postion;Bahnhofslänge
track_31_11416;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_1143;ABL_Stop_8;2;-0.32932163357722827;-0.420686985605742;-1.0755461944012799;-0.38607411714990886
track_31_11475;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_1150;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_11534;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_11593;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_11652;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_11711;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_11770;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_11829;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_11888;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_11947;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_12006;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_1201;ABL_Stop_8;2;-0.32932163357722827;-0.420686985605742;-1.0755461944012799;-0.38607411714990886
track_31_12065;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_1209;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_12124;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_12183;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_12242;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_12301;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_12360;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_12419;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_12478;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_12537;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_1259;ABL_Stop_8;2;-0.32932163357722827;-0.420686985605742;-1.0755461944012799;-0.38607411714990886
track_31_12596;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_12655;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_1268;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_12714;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_12773;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_12832;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_12891;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_12950;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_13009;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_13068;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_13127;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_13186;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_1319;FA_Stop_4;4;-0.32932163357722827;-0.420686985605742;0.7762758118664578;-0.38607411714990886
track_31_13245;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_1327;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_13304;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_13363;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_13422;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_13481;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_13540;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_13599;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_13658;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_13717;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_13776;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_13835;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_1386;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_13894;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_13953;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_14012;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_14071;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_14130;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_14189;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_14248;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_14307;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_14366;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_14425;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_1445;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_14484;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_14543;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_14602;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_14661;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_147;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_14720;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_14779;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_14838;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_14897;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_149;AR_Stop_2;4;2.180515316215352;-0.420686985605742;0.7762758118664578;-0.38607411714990886
track_31_14956;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_15015;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_1504;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_15074;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_15133;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_15192;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_15251;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_15310;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_15369;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_15428;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_15487;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_15546;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_15605;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_1563;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_15664;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_15723;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_15782;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_15841;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_15900;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_15959;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_16018;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_16077;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_16136;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_16195;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_1622;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_16254;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_16313;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_16372;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_16431;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_16490;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_16549;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_16608;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_16667;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_16726;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_16785;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_1681;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_16844;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_16903;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_16962;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_1740;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_1799;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_1858;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_1917;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_1976;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_2035;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_204;FA_Stop_4;8;0.15333931830596018;-0.420686985605742;2.6280978181341954;2.092284586895907
track_31_206;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_2094;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_2153;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_2212;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_2271;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_2330;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_2389;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_2448;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_2507;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_2566;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_2625;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_263;FA_Stop_4;8;0.15333931830596018;-0.420686985605742;2.6280978181341954;2.092284586895907
track_31_265;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_2684;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_27;CPH_Stop_3;4;-0.32932163357722827;-0.420686985605742;-1.0755461944012799;2.092284586895907
track_31_2743;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_2802;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_2861;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_29;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_2920;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_2979;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_3038;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_3097;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_3156;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_3215;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_322;FA_Stop_4;8;0.15333931830596018;-0.420686985605742;2.6280978181341954;2.092284586895907
track_31_324;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_3274;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_3333;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_3392;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_3451;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_3510;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_3569;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_3628;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_3687;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_3746;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_3805;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_383;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_3864;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_3923;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_3982;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_4041;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_4100;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_4159;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_4218;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_4277;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_4336;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_4395;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_442;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_444;CPH_Stop_3;3;-0.32932163357722827;-0.420686985605742;-1.0755461944012799;2.092284586895907
track_31_4454;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_4513;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_4572;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_4631;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_4690;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_4749;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_4808;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_4867;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_4926;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_4985;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_501;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_5044;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_507;AR_Stop_2;2;-0.13625725282395287;-0.420686985605742;-1.0755461944012799;-0.38607411714990886
track_31_5103;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_5162;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_5221;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_5280;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_5339;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_5398;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_5457;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_5516;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_5575;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
track_31_560;FA_Stop_4;4;-0.32932163357722827;1.9995898894373845;0.7762758118664578;-0.38607411714990886
