dateiname;Bahnhof;TimeOrder;Deadlock;Postion;Bahnhofslänge
track_0_1786;;0;0;1;3
track_0_1787;;7;2;0;5
track_0_1788;;0;0;1;4
track_0_1789;;12;3;1;4
track_0_179;;0;0;1;5
track_0_1790;;0;0;0;2
track_0_1791;;15;0;1;3
track_0_1792;;0;0;1;3
track_0_1793;;20;0;1;4
track_0_1794;;0;0;0;1
track_0_1795;;0;0;0;1
track_0_1796;;0;0;0;2
track_0_1797;;0;0;0;2
track_0_1798;;0;1;0;4
track_0_1799;;0;0;0;3
track_0_18;;0;1;0;4
track_0_180;;78;0;0;4
track_0_1800;;0;0;1;4
track_0_1801;;14;3;1;4
track_0_1802;;6;0;0;2
track_0_1803;;15;0;1;3
track_0_1804;;0;0;0;2
track_0_1805;;0;0;0;2
track_0_1806;;0;0;0;4
track_0_1807;;0;0;0;2
track_0_1808;;0;0;0;2
track_0_1809;;12;3;2;5
track_0_181;;0;1;0;4
track_0_1810;;0;0;0;3
track_0_1811;;0;3;1;4
track_0_1812;;15;0;1;3
track_0_1813;;0;0;0;1
track_0_1814;;0;0;0;1
track_0_1815;;24;0;1;5
track_0_1816;;15;0;1;4
track_0_1817;;0;0;0;4
track_0_1818;;0;3;1;5
track_0_1819;;15;0;1;4
track_0_182;;0;0;0;3
track_0_1820;;0;0;0;3
track_0_1821;;18;0;0;4
track_0_1822;;0;0;1;3
track_0_1823;;18;0;2;6
track_0_1824;;0;0;0;3
track_0_1825;;0;0;1;4
track_0_1826;;12;0;1;4
track_0_1827;;0;0;1;3
track_0_1828;;0;2;1;4
track_0_1829;;15;0;1;3
track_0_183;;0;0;1;4
track_0_1830;;0;0;1;4
track_0_1831;;24;0;1;4
track_0_1832;;15;0;1;3
track_0_1833;;12;0;1;3
track_0_1834;;5;0;0;2
track_0_1835;;0;0;1;3
track_0_1836;;0;0;1;4
track_0_1837;;0;0;0;3
track_0_1838;;0;0;0;2
track_0_1839;;0;0;1;3
track_0_184;;14;3;1;4
track_0_1840;;4;2;0;3
track_0_1841;;0;0;1;4
track_0_1842;;0;0;1;5
track_0_1843;;0;0;0;2
track_0_1844;;0;1;0;4
track_0_1845;;0;0;0;3
track_0_1846;;0;0;1;4
track_0_1847;;0;3;1;4
track_0_1848;;78;0;1;5
track_0_1849;;0;2;1;5
track_0_185;;0;0;1;3
track_0_1850;;0;0;0;4
track_0_1851;;0;0;1;3
track_0_1852;;7;2;0;5
track_0_1853;;0;0;1;4
track_0_1854;;12;3;1;4
track_0_1855;;0;0;0;2
track_0_1856;;15;0;1;3
track_0_1857;;0;0;1;3
track_0_1858;;20;0;1;4
track_0_1859;;0;0;0;1
track_0_186;;0;2;1;4
track_0_1860;;0;0;0;1
track_0_1861;;0;0;0;2
track_0_1862;;0;0;0;2
track_0_1863;;0;1;0;4
track_0_1864;;0;0;0;3
track_0_1865;;0;0;1;4
track_0_1866;;14;3;1;4
track_0_1867;;6;0;0;2
track_0_1868;;15;0;1;3
track_0_1869;;0;0;0;2
track_0_187;;0;2;0;3
track_0_1870;;0;0;0;2
track_0_1871;;0;0;0;4
track_0_1872;;0;0;0;2
track_0_1873;;0;0;0;2
track_0_1874;;12;3;2;5
track_0_1875;;0;0;0;3
track_0_1876;;0;3;1;4
track_0_1877;;15;0;1;3
track_0_1878;;0;0;0;1
track_0_1879;;0;0;0;1
track_0_188;;29;0;0;2
track_0_1880;;24;0;1;5
track_0_1881;;15;0;1;4
track_0_1882;;0;0;0;4
track_0_1883;;0;3;1;5
track_0_1884;;15;0;1;4
track_0_1885;;0;0;0;3
track_0_1886;;18;0;0;4
track_0_1887;;0;0;1;3
track_0_1888;;18;0;2;6
track_0_1889;;0;0;0;3
track_0_189;;0;2;1;5
track_0_1890;;0;0;1;4
track_0_1891;;12;0;1;4
track_0_1892;;0;0;1;3
track_0_1893;;0;2;1;4
track_0_1894;;15;0;1;3
track_0_1895;;0;0;1;4
track_0_1896;;24;0;1;4
track_0_1897;;15;0;1;3
track_0_1898;;12;0;1;3
track_0_1899;;5;0;0;2
track_0_19;;0;0;0;3
track_0_190;;0;0;0;4
track_0_1900;;0;0;1;3
track_0_1901;;0;0;1;4
track_0_1902;;0;0;0;3
track_0_1903;;0;0;0;2
track_0_1904;;0;0;1;3
track_0_1905;;4;2;0;3
track_0_1906;;0;0;1;4
track_0_1907;;0;0;1;5
track_0_1908;;0;0;0;2
track_0_1909;;0;1;0;4
track_0_191;;0;0;0;5
track_0_1910;;0;0;0;3
track_0_1911;;0;0;1;4
track_0_1912;;0;3;1;4
track_0_1913;;78;0;1;5
track_0_1914;;0;2;1;5
track_0_1915;;0;0;0;4
track_0_1916;;0;0;1;3
track_0_1917;;7;2;0;5
track_0_1918;;0;0;1;4
track_0_1919;;12;3;1;4
track_0_192;;0;0;0;2
track_0_1920;;0;0;0;2
track_0_1921;;15;0;1;3
track_0_1922;;0;0;1;3
track_0_1923;;20;0;1;4
track_0_1924;;0;0;0;1
track_0_1925;;0;0;0;1
track_0_1926;;0;0;0;2
track_0_1927;;0;0;0;2
track_0_1928;;0;1;0;4
track_0_1929;;0;0;0;3
track_0_193;;0;0;1;4
track_0_1930;;0;0;1;4
track_0_1931;;14;3;1;4
track_0_1932;;6;0;0;2
track_0_1933;;15;0;1;3
track_0_1934;;0;0;0;2
track_0_1935;;0;0;0;2
track_0_1936;;0;0;0;4
track_0_1937;;0;0;0;2
track_0_1938;;0;0;0;2
track_0_1939;;12;3;2;5
track_0_194;;4;3;1;5
track_0_1940;;0;0;0;3
track_0_1941;;0;3;1;4
track_0_1942;;15;0;1;3
track_0_1943;;0;0;0;1
track_0_1944;;0;0;0;1
track_0_1945;;24;0;1;5
track_0_1946;;15;0;1;4
track_0_1947;;0;0;0;4
track_0_1948;;0;3;1;5
track_0_1949;;15;0;1;4
track_0_195;;120;0;1;5
track_0_1950;;0;0;0;3
track_0_1951;;18;0;0;4
track_0_1952;;0;0;1;3
track_0_1953;;18;0;2;6
track_0_1954;;0;0;0;3
track_0_1955;;0;0;1;4
track_0_1956;;12;0;1;4
track_0_1957;;0;0;1;3
track_0_1958;;0;2;1;4
track_0_1959;;15;0;1;3
track_0_196;;0;0;1;3
track_0_1960;;0;0;1;4
track_0_1961;;24;0;1;4
track_0_1962;;15;0;1;3
track_0_1963;;12;0;1;3
track_0_1964;;5;0;0;2
track_0_1965;;0;0;1;3
track_0_1966;;0;0;1;4
track_0_1967;;0;0;0;3
track_0_1968;;0;0;0;2
track_0_1969;;0;0;1;3
track_0_197;;0;0;1;4
track_0_1970;;4;2;0;3
track_0_1971;;0;0;1;4
track_0_1972;;0;0;1;5
track_0_1973;;0;0;0;2
track_0_1974;;0;1;0;4
track_0_1975;;0;0;0;3
track_0_1976;;0;0;1;4
track_0_1977;;0;3;1;4
track_0_1978;;78;0;1;5
track_0_1979;;0;2;1;5
track_0_198;;36;0;0;4
track_0_1980;;0;0;0;4
track_0_1981;;0;0;1;3
track_0_1982;;7;2;0;5
track_0_1983;;0;0;1;4
track_0_1984;;12;3;1;4
track_0_1985;;0;0;0;2
track_0_1986;;15;0;1;3
track_0_1987;;0;0;1;3
track_0_1988;;20;0;1;4
track_0_1989;;0;0;0;1
track_0_199;;0;0;0;4
track_0_1990;;0;0;0;1
track_0_1991;;0;0;0;2
track_0_1992;;0;0;0;2
track_0_1993;;0;1;0;4
track_0_1994;;0;0;0;3
track_0_1995;;0;0;1;4
track_0_1996;;14;3;1;4
track_0_1997;;6;0;0;2
track_0_1998;;15;0;1;3
track_0_1999;;0;0;0;2
track_0_2;;26;0;2;5
track_0_20;;0;0;0;4
track_0_200;;18;0;0;4
track_0_2000;;0;0;0;2
track_0_2001;;0;0;0;4
track_0_2002;;0;0;0;2
track_0_2003;;0;0;0;2
track_0_2004;;12;3;2;5
track_0_2005;;0;0;0;3
track_0_2006;;0;3;1;4
track_0_2007;;15;0;1;3
track_0_2008;;0;0;0;1
track_0_2009;;0;0;0;1
track_0_201;;0;0;1;3
track_0_2010;;24;0;1;5
track_0_2011;;15;0;1;4
track_0_2012;;0;0;0;4
track_0_2013;;0;3;1;5
track_0_2014;;15;0;1;4
track_0_2015;;0;0;0;3
track_0_2016;;18;0;0;4
track_0_2017;;0;0;1;3
track_0_2018;;18;0;2;6
track_0_2019;;0;0;0;3
track_0_202;;0;3;1;5
track_0_2020;;0;0;1;4
track_0_2021;;12;0;1;4
track_0_2022;;0;0;1;3
track_0_2023;;0;2;1;4
track_0_2024;;15;0;1;3
track_0_2025;;0;0;1;4
track_0_2026;;24;0;1;4
track_0_2027;;15;0;1;3
track_0_2028;;12;0;1;3
track_0_2029;;5;0;0;2
track_0_203;;26;0;0;4
track_0_2030;;0;0;1;3
track_0_2031;;0;0;1;4
track_0_2032;;0;0;0;3
track_0_2033;;0;0;0;2
track_0_2034;;0;0;1;3
track_0_2035;;4;2;0;3
track_0_2036;;0;0;1;4
track_0_2037;;0;0;1;5
track_0_2038;;0;0;0;2
track_0_2039;;0;1;0;4
track_0_204;;0;0;0;3
track_0_2040;;0;0;0;3
track_0_2041;;0;0;1;4
track_0_2042;;0;3;1;4
track_0_2043;;78;0;1;5
track_0_2044;;0;2;1;5
track_0_2045;;0;0;0;4
track_0_2046;;0;0;1;3
track_0_2047;;7;2;0;5
track_0_2048;;0;0;1;4
track_0_2049;;12;3;1;4
track_0_205;;0;0;0;2
track_0_2050;;0;0;0;2
track_0_2051;;15;0;1;3
track_0_2052;;0;0;1;3
track_0_2053;;20;0;1;4
track_0_2054;;0;0;0;1
track_0_2055;;0;0;0;1
track_0_2056;;0;0;0;2
track_0_2057;;0;0;0;2
track_0_2058;;0;1;0;4
track_0_2059;;0;0;0;3
track_0_206;;0;0;0;4
track_0_2060;;0;0;1;4
track_0_2061;;14;3;1;4
track_0_2062;;6;0;0;2
track_0_2063;;15;0;1;3
track_0_2064;;0;0;0;2
track_0_2065;;0;0;0;2
track_0_2066;;0;0;0;4
track_0_2067;;0;0;0;2
track_0_2068;;0;0;0;2
track_0_2069;;12;3;2;5
track_0_207;;18;0;1;6
track_0_2070;;0;0;0;3
track_0_2071;;0;3;1;4
track_0_2072;;15;0;1;3
track_0_2073;;0;0;0;1
track_0_2074;;0;0;0;1
track_0_2075;;24;0;1;5
track_0_2076;;15;0;1;4
track_0_2077;;0;0;0;4
track_0_2078;;0;3;1;5
track_0_2079;;15;0;1;4
track_0_208;;0;0;0;4
track_0_2080;;0;0;0;3
track_0_2081;;18;0;0;4
track_0_2082;;0;0;1;3
track_0_2083;;18;0;2;6
track_0_2084;;0;0;0;3
track_0_2085;;0;0;1;4
track_0_2086;;12;0;1;4
track_0_2087;;0;0;1;3
track_0_2088;;0;2;1;4
track_0_2089;;15;0;1;3
track_0_209;;0;0;0;4
track_0_2090;;0;0;1;4
track_0_2091;;24;0;1;4
track_0_2092;;15;0;1;3
track_0_2093;;12;0;1;3
track_0_2094;;5;0;0;2
track_0_2095;;0;0;1;3
track_0_2096;;0;0;1;4
track_0_2097;;0;0;0;3
track_0_2098;;0;0;0;2
track_0_2099;;0;0;1;3
track_0_21;;14;3;1;4
track_0_210;;12;3;2;5
track_0_2100;;4;2;0;3
track_0_2101;;0;0;1;4
track_0_2102;;0;0;1;5
track_0_2103;;0;0;0;2
track_0_2104;;0;1;0;4
track_0_2105;;0;0;0;3
track_0_2106;;0;0;1;4
track_0_2107;;0;3;1;4
track_0_2108;;78;0;1;5
track_0_2109;;0;2;1;5
track_0_211;;0;0;1;3
track_0_2110;;0;0;0;4
track_0_2111;;0;0;1;3
track_0_2112;;7;2;0;5
track_0_2113;;0;0;1;4
track_0_2114;;12;3;1;4
track_0_2115;;0;0;0;2
track_0_2116;;15;0;1;3
track_0_2117;;0;0;1;3
track_0_2118;;20;0;1;4
track_0_2119;;0;0;0;1
track_0_212;;7;2;0;5
track_0_2120;;0;0;0;1
track_0_2121;;0;0;0;2
track_0_2122;;0;0;0;2
track_0_2123;;0;1;0;4
track_0_2124;;0;0;0;3
track_0_2125;;0;0;1;4
track_0_2126;;14;3;1;4
track_0_2127;;6;0;0;2
track_0_2128;;15;0;1;3
track_0_2129;;0;0;0;2
track_0_213;;78;0;1;5
track_0_2130;;0;0;0;2
track_0_2131;;0;0;0;4
track_0_2132;;0;0;0;2
track_0_2133;;0;0;0;2
track_0_2134;;12;3;2;5
track_0_2135;;0;0;0;3
track_0_2136;;0;3;1;4
track_0_2137;;15;0;1;3
track_0_2138;;0;0;0;1
track_0_2139;;0;0;0;1
track_0_214;;0;3;1;4
track_0_2140;;24;0;1;5
track_0_2141;;15;0;1;4
track_0_2142;;0;0;0;4
track_0_2143;;0;3;1;5
track_0_2144;;15;0;1;4
track_0_2145;;0;0;0;3
track_0_2146;;18;0;0;4
track_0_2147;;0;0;1;3
track_0_2148;;18;0;2;6
track_0_2149;;0;0;0;3
track_0_215;;0;0;0;1
track_0_2150;;0;0;1;4
track_0_2151;;12;0;1;4
track_0_2152;;0;0;1;3
track_0_2153;;0;2;1;4
track_0_2154;;15;0;1;3
track_0_2155;;0;0;1;4
track_0_2156;;24;0;1;4
track_0_2157;;15;0;1;3
track_0_2158;;12;0;1;3
track_0_2159;;5;0;0;2
track_0_216;;0;0;0;1
track_0_2160;;0;0;1;3
track_0_2161;;0;0;1;4
track_0_2162;;0;0;0;3
track_0_2163;;0;0;0;2
track_0_2164;;0;0;1;3
track_0_2165;;4;2;0;3
track_0_2166;;0;0;1;4
track_0_2167;;0;0;1;5
track_0_2168;;0;0;0;2
track_0_2169;;0;1;0;4
track_0_217;;0;0;0;2
track_0_2170;;0;0;0;3
track_0_2171;;0;0;1;4
track_0_2172;;0;3;1;4
track_0_2173;;78;0;1;5
track_0_2174;;0;2;1;5
track_0_2175;;0;0;0;4
track_0_2176;;0;0;1;3
track_0_2177;;7;2;0;5
track_0_2178;;0;0;1;4
track_0_2179;;12;3;1;4
track_0_218;;15;0;1;5
track_0_2180;;0;0;0;2
track_0_2181;;15;0;1;3
track_0_2182;;0;0;1;3
track_0_2183;;20;0;1;4
track_0_2184;;0;0;0;1
track_0_2185;;0;0;0;1
track_0_2186;;0;0;0;2
track_0_2187;;0;0;0;2
track_0_2188;;0;1;0;4
track_0_2189;;0;0;0;3
track_0_219;;12;1;2;7
track_0_2190;;0;0;1;4
track_0_2191;;14;3;1;4
track_0_2192;;6;0;0;2
track_0_2193;;15;0;1;3
track_0_2194;;0;0;0;2
track_0_2195;;0;0;0;2
track_0_2196;;0;0;0;4
track_0_2197;;0;0;0;2
track_0_2198;;0;0;0;2
track_0_2199;;12;3;2;5
track_0_22;;0;0;1;3
track_0_220;;12;0;1;3
track_0_2200;;0;0;0;3
track_0_2201;;0;3;1;4
track_0_2202;;15;0;1;3
track_0_2203;;0;0;0;1
track_0_2204;;0;0;0;1
track_0_2205;;24;0;1;5
track_0_2206;;15;0;1;4
track_0_2207;;0;0;0;4
track_0_2208;;0;3;1;5
track_0_2209;;15;0;1;4
track_0_221;;0;0;0;1
track_0_2210;;0;0;0;3
track_0_2211;;18;0;0;4
track_0_2212;;0;0;1;3
track_0_2213;;18;0;2;6
track_0_2214;;0;0;0;3
track_0_2215;;0;0;1;4
track_0_2216;;12;0;1;4
track_0_2217;;0;0;1;3
track_0_2218;;0;2;1;4
track_0_2219;;15;0;1;3
track_0_222;;78;0;2;5
track_0_2220;;0;0;1;4
track_0_2221;;24;0;1;4
track_0_2222;;15;0;1;3
track_0_2223;;12;0;1;3
track_0_2224;;5;0;0;2
track_0_2225;;0;0;1;3
track_0_2226;;0;0;1;4
track_0_2227;;0;0;0;3
track_0_2228;;0;0;0;2
track_0_2229;;0;0;1;3
track_0_223;;12;2;2;8
track_0_2230;;4;2;0;3
track_0_2231;;0;0;1;4
track_0_2232;;0;0;1;5
track_0_2233;;0;0;0;2
track_0_2234;;0;1;0;4
track_0_2235;;0;0;0;3
track_0_2236;;0;0;1;4
track_0_2237;;0;3;1;4
track_0_2238;;78;0;1;5
track_0_2239;;0;2;1;5
track_0_224;;0;0;1;4
track_0_2240;;0;0;0;4
track_0_2241;;0;0;1;3
track_0_2242;;7;2;0;5
track_0_2243;;0;0;1;4
track_0_2244;;12;3;1;4
track_0_2245;;0;0;0;2
track_0_2246;;15;0;1;3
track_0_2247;;0;0;1;3
track_0_2248;;20;0;1;4
track_0_2249;;0;0;0;1
track_0_225;;12;3;1;4
track_0_2250;;0;0;0;1
track_0_2251;;0;0;0;2
track_0_2252;;0;0;0;2
track_0_2253;;0;1;0;4
track_0_2254;;0;0;0;3
track_0_2255;;0;0;1;4
track_0_2256;;14;3;1;4
track_0_2257;;6;0;0;2
track_0_2258;;15;0;1;3
track_0_2259;;0;0;0;2
track_0_226;;26;0;0;3
track_0_2260;;0;0;0;2
track_0_2261;;0;0;0;4
track_0_2262;;0;0;0;2
track_0_2263;;0;0;0;2
track_0_2264;;12;3;2;5
track_0_2265;;0;0;0;3
track_0_2266;;0;3;1;4
track_0_2267;;15;0;1;3
track_0_2268;;0;0;0;1
track_0_2269;;0;0;0;1
track_0_227;;24;0;1;5
track_0_2270;;24;0;1;5
track_0_2271;;15;0;1;4
track_0_2272;;0;0;0;4
track_0_2273;;0;3;1;5
track_0_2274;;15;0;1;4
track_0_2275;;0;0;0;3
track_0_2276;;18;0;0;4
track_0_2277;;0;0;1;3
track_0_2278;;18;0;2;6
track_0_2279;;0;0;0;3
track_0_228;;5;0;1;4
track_0_2280;;0;0;1;4
track_0_2281;;12;0;1;4
track_0_2282;;0;0;1;3
track_0_2283;;0;2;1;4
track_0_2284;;15;0;1;3
track_0_2285;;0;0;1;4
track_0_2286;;24;0;1;4
track_0_2287;;15;0;1;3
track_0_2288;;12;0;1;3
track_0_2289;;5;0;0;2
track_0_229;;0;0;0;4
track_0_2290;;0;0;1;3
track_0_2291;;0;0;1;4
track_0_2292;;0;0;0;3
track_0_2293;;0;0;0;2
track_0_2294;;0;0;1;3
track_0_2295;;4;2;0;3
track_0_2296;;0;0;1;4
track_0_2297;;0;0;1;5
track_0_2298;;0;0;0;2
track_0_2299;;0;1;0;4
track_0_23;;0;2;1;4
track_0_230;;0;3;1;4
track_0_2300;;0;0;0;3
track_0_2301;;0;0;1;4
track_0_2302;;0;3;1;4
track_0_2303;;78;0;1;5
track_0_2304;;0;2;1;5
track_0_2305;;0;0;0;4
track_0_2306;;0;0;1;3
track_0_2307;;7;2;0;5
track_0_2308;;0;0;1;4
track_0_2309;;12;3;1;4
track_0_231;;78;0;1;5
track_0_2310;;0;0;0;2
track_0_2311;;15;0;1;3
track_0_2312;;0;0;1;3
track_0_2313;;20;0;1;4
track_0_2314;;0;0;0;1
track_0_2315;;0;0;0;1
track_0_2316;;0;0;0;2
track_0_2317;;0;0;0;2
track_0_2318;;0;1;0;4
track_0_2319;;0;0;0;3
track_0_232;;0;0;1;3
track_0_2320;;0;0;1;4
track_0_2321;;14;3;1;4
track_0_2322;;6;0;0;2
track_0_2323;;15;0;1;3
track_0_2324;;0;0;0;2
track_0_2325;;0;0;0;2
track_0_2326;;0;0;0;4
track_0_2327;;0;0;0;2
track_0_2328;;0;0;0;2
track_0_2329;;12;3;2;5
track_0_233;;78;0;1;5
track_0_2330;;0;0;0;3
track_0_2331;;0;3;1;4
track_0_2332;;15;0;1;3
track_0_2333;;0;0;0;1
track_0_2334;;0;0;0;1
track_0_2335;;24;0;1;5
track_0_2336;;15;0;1;4
track_0_2337;;0;0;0;4
track_0_2338;;0;3;1;5
track_0_2339;;15;0;1;4
track_0_234;;89;0;0;4
track_0_2340;;0;0;0;3
track_0_2341;;18;0;0;4
track_0_2342;;0;0;1;3
track_0_2343;;18;0;2;6
track_0_2344;;0;0;0;3
track_0_2345;;0;0;1;4
track_0_2346;;12;0;1;4
track_0_2347;;0;0;1;3
track_0_2348;;0;2;1;4
track_0_2349;;15;0;1;3
track_0_235;;0;0;1;5
track_0_2350;;0;0;1;4
track_0_2351;;24;0;1;4
track_0_2352;;15;0;1;3
track_0_2353;;12;0;1;3
track_0_2354;;5;0;0;2
track_0_2355;;0;0;1;3
track_0_2356;;0;0;1;4
track_0_2357;;0;0;0;3
track_0_2358;;0;0;0;2
track_0_2359;;0;0;1;3
track_0_236;;78;0;0;4
track_0_2360;;4;2;0;3
track_0_2361;;0;0;1;4
track_0_2362;;0;0;1;5
track_0_2363;;0;0;0;2
track_0_2364;;0;1;0;4
track_0_2365;;0;0;0;3
track_0_2366;;0;0;1;4
track_0_2367;;0;3;1;4
track_0_2368;;78;0;1;5
track_0_2369;;0;2;1;5
track_0_237;;0;1;0;4
track_0_2370;;0;0;0;4
track_0_2371;;0;0;1;3
track_0_2372;;7;2;0;5
track_0_2373;;0;0;1;4
track_0_2374;;12;3;1;4
track_0_2375;;0;0;0;2
track_0_2376;;15;0;1;3
track_0_2377;;0;0;1;3
track_0_2378;;20;0;1;4
track_0_2379;;0;0;0;1
track_0_238;;0;0;0;3
track_0_2380;;0;0;0;1
track_0_2381;;0;0;0;2
track_0_2382;;0;0;0;2
track_0_2383;;0;1;0;4
track_0_2384;;0;0;0;3
track_0_2385;;0;0;1;4
track_0_2386;;14;3;1;4
track_0_2387;;6;0;0;2
track_0_2388;;15;0;1;3
track_0_2389;;0;0;0;2
track_0_239;;0;0;1;4
track_0_2390;;0;0;0;2
track_0_2391;;0;0;0;4
track_0_2392;;0;0;0;2
track_0_2393;;0;0;0;2
track_0_2394;;12;3;2;5
track_0_2395;;0;0;0;3
track_0_2396;;0;3;1;4
track_0_2397;;15;0;1;3
track_0_2398;;0;0;0;1
track_0_2399;;0;0;0;1
track_0_24;;0;2;0;3
track_0_240;;14;3;1;4
track_0_2400;;24;0;1;5
track_0_2401;;15;0;1;4
track_0_2402;;0;0;0;4
track_0_2403;;0;3;1;5
track_0_2404;;15;0;1;4
track_0_2405;;0;0;0;3
track_0_2406;;18;0;0;4
track_0_2407;;0;0;1;3
track_0_2408;;18;0;2;6
track_0_2409;;0;0;0;3
track_0_241;;0;0;1;3
track_0_2410;;0;0;1;4
track_0_2411;;12;0;1;4
track_0_2412;;0;0;1;3
track_0_2413;;0;2;1;4
track_0_2414;;15;0;1;3
track_0_2415;;0;0;1;4
track_0_2416;;24;0;1;4
track_0_2417;;15;0;1;3
track_0_2418;;12;0;1;3
track_0_2419;;5;0;0;2
track_0_242;;0;2;1;4
track_0_2420;;0;0;1;3
track_0_2421;;0;0;1;4
track_0_2422;;0;0;0;3
track_0_2423;;0;0;0;2
track_0_2424;;0;0;1;3
track_0_2425;;4;2;0;3
track_0_2426;;0;0;1;4
track_0_2427;;0;0;1;5
track_0_2428;;0;0;0;2
track_0_2429;;0;1;0;4
track_0_243;;0;2;0;3
track_0_2430;;0;0;0;3
track_0_2431;;0;0;1;4
track_0_2432;;0;3;1;4
track_0_2433;;78;0;1;5
track_0_2434;;0;2;1;5
track_0_2435;;0;0;0;4
track_0_2436;;0;0;1;3
track_0_2437;;7;2;0;5
track_0_2438;;0;0;1;4
track_0_2439;;12;3;1;4
track_0_244;;29;0;0;2
track_0_2440;;0;0;0;2
track_0_2441;;15;0;1;3
track_0_2442;;0;0;1;3
track_0_2443;;20;0;1;4
track_0_2444;;0;0;0;1
track_0_2445;;0;0;0;1
track_0_2446;;0;0;0;2
track_0_2447;;0;0;0;2
track_0_2448;;0;1;0;4
track_0_2449;;0;0;0;3
track_0_245;;0;2;1;5
track_0_2450;;0;0;1;4
track_0_2451;;14;3;1;4
track_0_2452;;6;0;0;2
track_0_2453;;15;0;1;3
track_0_2454;;0;0;0;2
track_0_2455;;0;0;0;2
track_0_2456;;0;0;0;4
track_0_2457;;0;0;0;2
track_0_2458;;0;0;0;2
track_0_2459;;12;3;2;5
track_0_246;;0;0;0;4
track_0_2460;;0;0;0;3
track_0_2461;;0;3;1;4
track_0_2462;;15;0;1;3
track_0_2463;;0;0;0;1
track_0_2464;;0;0;0;1
track_0_2465;;24;0;1;5
track_0_2466;;15;0;1;4
track_0_2467;;0;0;0;4
track_0_2468;;0;3;1;5
track_0_2469;;15;0;1;4
track_0_247;;0;0;0;5
track_0_2470;;0;0;0;3
track_0_2471;;18;0;0;4
track_0_2472;;0;0;1;3
track_0_2473;;18;0;2;6
track_0_2474;;0;0;0;3
track_0_2475;;0;0;1;4
track_0_2476;;12;0;1;4
track_0_2477;;0;0;1;3
track_0_2478;;0;2;1;4
track_0_2479;;15;0;1;3
track_0_248;;0;0;0;2
track_0_2480;;0;0;1;4
track_0_2481;;24;0;1;4
track_0_2482;;15;0;1;3
track_0_2483;;12;0;1;3
track_0_2484;;5;0;0;2
track_0_2485;;0;0;1;3
track_0_2486;;0;0;1;4
track_0_2487;;0;0;0;3
track_0_2488;;0;0;0;2
track_0_2489;;0;0;1;3
track_0_249;;0;0;1;4
track_0_2490;;4;2;0;3
track_0_2491;;0;0;1;4
track_0_2492;;0;0;1;5
track_0_2493;;0;0;0;2
track_0_2494;;0;1;0;4
track_0_2495;;0;0;0;3
track_0_2496;;0;0;1;4
track_0_2497;;0;3;1;4
track_0_2498;;78;0;1;5
track_0_2499;;0;2;1;5
track_0_25;;29;0;0;2
track_0_250;;4;3;1;5
track_0_2500;;0;0;0;4
track_0_2501;;0;0;1;3
track_0_2502;;7;2;0;5
track_0_2503;;0;0;1;4
track_0_2504;;12;3;1;4
track_0_2505;;0;0;0;2
track_0_2506;;15;0;1;3
track_0_2507;;0;0;1;3
track_0_2508;;20;0;1;4
track_0_2509;;0;0;0;1
track_0_251;;120;0;1;5
track_0_2510;;0;0;0;1
track_0_2511;;0;0;0;2
track_0_2512;;0;0;0;2
track_0_2513;;0;1;0;4
track_0_2514;;0;0;0;3
track_0_2515;;0;0;1;4
track_0_2516;;14;3;1;4
track_0_2517;;6;0;0;2
track_0_2518;;15;0;1;3
track_0_2519;;0;0;0;2
track_0_252;;0;0;1;3
track_0_2520;;0;0;0;2
track_0_2521;;0;0;0;4
track_0_2522;;0;0;0;2
track_0_2523;;0;0;0;2
track_0_2524;;12;3;2;5
track_0_2525;;0;0;0;3
track_0_2526;;0;3;1;4
track_0_2527;;15;0;1;3
track_0_2528;;0;0;0;1
track_0_2529;;0;0;0;1
track_0_253;;0;0;1;4
track_0_2530;;24;0;1;5
track_0_2531;;15;0;1;4
track_0_2532;;0;0;0;4
track_0_2533;;0;3;1;5
track_0_2534;;15;0;1;4
track_0_2535;;0;0;0;3
track_0_2536;;18;0;0;4
track_0_2537;;0;0;1;3
track_0_2538;;18;0;2;6
track_0_2539;;0;0;0;3
track_0_254;;36;0;0;4
track_0_2540;;0;0;1;4
track_0_2541;;12;0;1;4
track_0_2542;;0;0;1;3
track_0_2543;;0;2;1;4
track_0_2544;;15;0;1;3
track_0_2545;;0;0;1;4
track_0_2546;;24;0;1;4
track_0_2547;;15;0;1;3
track_0_2548;;12;0;1;3
track_0_2549;;5;0;0;2
track_0_255;;0;0;0;4
track_0_2550;;0;0;1;3
track_0_2551;;0;0;1;4
track_0_2552;;0;0;0;3
track_0_2553;;0;0;0;2
track_0_2554;;0;0;1;3
track_0_2555;;4;2;0;3
track_0_2556;;0;0;1;4
track_0_2557;;0;0;1;5
track_0_2558;;0;0;0;2
track_0_2559;;0;1;0;4
track_0_256;;18;0;0;4
track_0_2560;;0;0;0;3
track_0_2561;;0;0;1;4
track_0_2562;;0;3;1;4
track_0_2563;;78;0;1;5
track_0_2564;;0;2;1;5
track_0_2565;;0;0;0;4
track_0_2566;;0;0;1;3
track_0_2567;;7;2;0;5
track_0_2568;;0;0;1;4
track_0_2569;;12;3;1;4
track_0_257;;0;0;1;3
track_0_2570;;0;0;0;2
track_0_2571;;15;0;1;3
track_0_2572;;0;0;1;3
track_0_2573;;20;0;1;4
track_0_2574;;0;0;0;1
track_0_2575;;0;0;0;1
