Index; Vehicle length; in trip; in position; in time; in gate; out trip; out position; out time; out gate
0;83780;612151;1;1062;0;612255;0;1073;0
1;42580;612148;1;1003;0;612241;0;4388;0
2;83780;611147;1;992;0;611252;0;1003;0
3;42580;612147;1;983;0;612245;0;4468;0
4;83780;611122;1;492;0;611227;0;503;0
5;83780;613171;0;37;0;612220;0;368;0
