Index; Vehicle length; in trip; in position; in time; in gate; out trip; out position; out time; out gate
0;100000;1;0;1600;0;1;0;2000;0
1;100000;1;0;1500;0;0;0;1900;0
2;100000;1;0;300;0;1;0;1000;0
3;100000;1;0;200;0;1;0;1100;0
4;100000;1;0;100;0;1;0;1200;0
5;100000;1;0;500;0;1;0;1300;0
