Index; Vehicle length; in trip; in position; in time; in gate; out trip; out position; out time; out gate
0;83780;612257;0;1183;0;611119;1;3960;0
1;83780;612256;0;1163;0;612120;0;3970;0
2;83780;612249;1;1021;0;612153;0;1035;0
3;83780;611226;1;553;0;611149;0;960;0
4;83780;612225;0;543;0;611150;0;980;0
5;83780;612217;1;383;0;611121;0;4000;0
