Index; Vehicle length; in trip; in position; in time; in gate; out trip; out position; out time; out gate
0;83780;611257;0;1173;0;612118;0;3930;0
1;42580;612250;1;1043;0;611118;0;3940;0
2;42580;611250;1;1033;0;612119;0;3950;0
3;42580;612249;0;1023;0;611124;1;4060;0
4;42580;612226;1;563;0;611145;0;880;0
5;83780;611225;1;531;0;611128;0;545;0
6;83780;611224;1;511;0;611127;0;525;0
7;42580;612223;1;503;0;612146;0;890;0
8;83780;613601;0;55;0;611120;1;380;0
