Index; Vehicle length; in trip; in position; in time; in gate; out trip; out position; out time; out gate
0;83780;612151;0;1063;0;611215;0;3859;0
1;83780;611150;1;1052;0;611255;0;1063;0
2;42580;612150;1;1043;0;611243;1;4418;0
3;83780;611149;1;1032;0;611254;0;1043;0
4;42580;612149;1;1023;0;611245;1;4458;0
5;83780;611148;1;1012;0;611253;0;1023;0
6;83780;611140;0;852;0;611245;0;863;0
7;83780;611138;0;812;0;611243;0;823;0
8;83780;612123;1;502;0;612227;0;513;0
