Index; Vehicle length; in trip; in position; in time; in gate; out trip; out position; out time; out gate
0;42580;642246;1;965;0;641124;1;4039;0
1;42580;642229;1;625;0;641142;1;799;0
2;42580;611123;1;605;0;641144;0;839;0
