Index; Vehicle length; in trip; in position; in time; in gate; out trip; out position; out time; out gate
0;83780;611147;0;1038;(UNDEFINED);642117;0;3952;(UNDEFINED)
1;83780;611149;0;1078;(UNDEFINED);642118;0;3972;(UNDEFINED)
2;83780;611150;0;1098;(UNDEFINED);641215;0;3909;(UNDEFINED)
3;83780;642556;0;1138;(UNDEFINED);641217;0;3891;(UNDEFINED)
4;83780;642659;0;1185;(UNDEFINED);642220;0;3941;(UNDEFINED)
